stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
"517386753","2016-09-23 20:36:33","The Mystery of Trump’s Man in Moscow","http://www.politico.com/magazine/story/2016/09/the-mystery-of-trumps-man-in-moscow-214283","en","False","politics and government","18268","Politico","http://politico.com","United States","","English","United States","Print Native"
"714198699","2017-10-25 15:31:36","What the Trump dossier says - and what it doesn't","https://www.washingtonpost.com/news/politics/wp/2017/10/25/what-the-trump-dossier-says-and-what-it-doesnt/","en","False","politics and government, books and literature, united states politics and government, elections, presidents and presidency (us), presidential elections (us)","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"961778848","2017-01-11 03:00:16","Trump, Putin and the hidden history of how Russia interfered in the U.S. presidential election","https://www.newsweek.com/trump-putin-russia-interfered-presidential-election-541302","en","False","politics and government, united states politics and government, elections, united states international relations, international relations","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"1034787092","2016-08-12 16:10:54","Vladimir Putin switches chief of staff","https://www.politico.eu/article/vladimir-putin-switches-chief-of-staff-sergei-ivanov-kremlin/","en","False","politics and government, appointments and executive changes","18268","Politico","http://politico.com","United States","","English","United States","Print Native"
"1036016388","2018-10-22 10:44:48","Trump’s Missile Misfire","https://slate.com/news-and-politics/2018/10/inf-treaty-trump-withdrawal-putin-john-bolton.html","en","False","politics and government, united states politics and government, armament, defense and military forces, united states armament and defense, united states international relations, international relations, arms control and limitation and disarmament","19643","Slate.com","http://www.slate.com","United States","","English","United States","Digital Native"
"1037129067","2018-10-22 18:03:25","Russians Warn of ‘Full Chaos’ if U.S. Withdraws from Cold War Nuclear Treaty","http://feedproxy.google.com/~r/breitbart/~3/GxQom1pW-JQ/","en","False","politics and government, united states politics and government, armament, defense and military forces, united states armament and defense, united states international relations, international relations, atomic weapons","19334","Breitbart","http://www.breitbart.com","United States","","English","United States","Digital Native"
"1037328935","2016-08-28 08:00:16","In Opinion: Putin’s purge puts Kremlin elites on notice","https://www.newsweek.com/putin-purge-puts-kremlin-elites-notice-493512","en","False","politics and government","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"1038064330","2017-10-06 00:00:00","Mueller reportedly interviewed the author of the Trump-Russia dossier — here's what it alleges, and how it aligned with reality","https://www.businessinsider.com/christopher-steele-trump-dossier-russia-timeline-2017-10","en","False","politics and government, united states politics and government, elections, armament, defense and military forces, news and news media, media","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"1113668595","2018-12-07 17:10:21.178821","Holy Foolery","https://www.newyorker.com/books/page-turner/holy-foolery","en","False","books and literature, christians and christianity, religion and churches, reviews","1101","New Yorker","http://www.newyorker.com/","United States","","English","United States","Print Native"
"1114850046","2018-12-08 15:48:08","The utterly lawless ‘Individual-1’","https://www.washingtonpost.com/opinions/the-utterly-lawless-individual-1/2018/12/08/7d85b53e-fb19-11e8-8d64-4e79db33382f_story.html","en","False","politics and government, united states politics and government, elections, presidents and presidency (us), ethics","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
